id_transaccion,fecha_hora,sucursal,canal,cliente_id,segmento_cliente,edad_cliente,antiguedad_meses,categoria,producto_id,precio_unitario,cantidad,descuento_pct,campania,medio_pago,dias_entrega,satisfaccion,devolucion,monto_venta,monto_reembolso
TX002784,2025-03-30 14:08:19,Providencia,Web,C03237,Estándar,39,17,Tecnología,TEC02,41530,1,18,Sin campaña,Débito,3,3.4,0,34055,0
TX017842,2025-03-30 14:08:47,Providencia,Web,C05314,Estándar,52,44,Vestuario,VES06,85940,1,15,Sin campaña,Crédito,3,4.3,0,73049,0
TX016230,2025-03-30 14:23:49,Ñuñoa,Web,C02567,Estándar,43,11,Alimentos,ALI04,8960,1,6,Sin campaña,Billetera digital,5,,0,8422,0
TX019600,2025-03-30 14:24:57,Centro,App,C00580,Estándar,37,8,Hogar,HOG03,25080,1,6,Sin campaña,Transferencia,3,3.7,0,23575,0
TX009616,2025-03-30 14:30:49,Las Condes,Tienda,C02649,Estándar,45,95,Hogar,HOG05,94040,1,5,Sin campaña,Débito,0,4.7,0,89338,0
TX020159,2025-03-30 15:01:22,Estación Central,Tienda,C01912,Premium,43,5,Deportes,DEP05,100330,1,7,Sin campaña,Débito,0,3.8,0,93307,0
TX002629,2025-03-30 15:18:38,La Florida,Tienda,C03604,Estándar,19,33,Vestuario,VES04,40630,3,0,Sin campaña,Crédito,0,5.0,0,121890,0
TX011625,2025-03-30 15:37:08,Centro,Tienda,C04700,Estándar,28,7,Alimentos,ALI03,5890,1,5,Sin campaña,Débito,0,4.1,0,5596,0
TX017339,2025-03-30 15:38:51,La Florida,Tienda,C04013,Premium,25,36,Vestuario,VES04,38180,1,7,Sin campaña,Crédito,0,3.9,0,35507,0
TX024026,2025-03-30 15:46:19,Centro,Tienda,C02775,Premium,51,31,Tecnología,TEC05,240170,3,27,Sin campaña,Débito,0,4.5,0,525972,0
TX009933,2025-03-30 16:31:50,Providencia,Tienda,C04081,Estándar,30,7,Tecnología,TEC01,20090,1,24,Sin campaña,Débito,0,4.7,0,15268,0
TX020766,2025-03-30 16:44:58,Las Condes,Web,C05967,Estándar,32,36,Deportes,DEP06,179620,1,2,Sin campaña,Billetera digital,3,2.8,0,176028,0
TX021205,2025-03-30 16:50:42,Las Condes,Tienda,C03037,Estándar,46,7,Tecnología,TEC05,245520,1,10,Sin campaña,Transferencia,0,4.2,0,220968,0
TX018412,2025-03-30 16:54:04,Maipú,Tienda,C00865,Estándar,46,20,Alimentos,ALI03,6430,1,1,Sin campaña,Transferencia,0,4.3,0,6366,0
TX021614,2025-03-30 17:08:39,Centro,Tienda,C04494,Premium,41,90,Hogar,HOG02,12430,2,5,Sin campaña,Crédito,0,3.7,0,23617,0
TX004110,2025-03-30 17:11:32,Las Condes,Tienda,C01223,Estándar,41,34,Vestuario,VES04,42120,2,5,Sin campaña,Crédito,0,4.9,0,80028,0
TX024032,2025-03-30 17:13:17,Estación Central,Tienda,C05132,Premium,48,32,Tecnología,TEC04,132680,3,27,Sin campaña,Crédito,0,4.6,0,290569,0
TX000044,2025-03-30 17:23:14,Las Condes,Tienda,C03608,Premium,31,30,Hogar,HOG02,13790,1,0,Sin campaña,Crédito,0,3.2,0,13790,0
TX016968,2025-03-30 17:26:57,Ñuñoa,Tienda,C04161,Premium,24,21,Tecnología,TEC06,451270,1,22,Sin campaña,Crédito,0,4.1,0,351991,0
TX015611,2025-03-30 17:35:43,La Florida,App,C02098,Estándar,35,31,Vestuario,VES06,85940,1,11,Sin campaña,Billetera digital,1,4.5,0,76487,0
TX011123,2025-03-30 17:36:22,Centro,Tienda,C03081,Estándar,45,10,Alimentos,ALI06,19640,1,0,Sin campaña,Débito,0,,0,19640,0
TX001213,2025-03-30 17:45:06,Providencia,Web,C04525,Estándar,39,35,Deportes,DEP04,60610,2,6,Sin campaña,Crédito,3,3.1,0,113947,0
TX001652,2025-03-30 18:05:23,Las Condes,Web,C03174,Estándar,41,56,Vestuario,VES02,15380,1,2,Sin campaña,Crédito,2,3.6,0,15072,0
TX007497,2025-03-30 18:38:35,Ñuñoa,Tienda,C03450,Estándar,50,16,Belleza,BEL01,5170,1,0,Sin campaña,Débito,0,3.9,0,5170,0
TX010787,2025-03-30 18:51:38,Vitacura,Web,C00872,Estándar,26,57,Tecnología,TEC06,487780,1,23,Sin campaña,Billetera digital,1,4.4,0,375591,0
TX016084,2025-03-30 19:05:07,Las Condes,Tienda,C02031,Estándar,44,37,Tecnología,TEC05,250660,1,10,Sin campaña,Crédito,0,2.7,1,225594,225594
TX015037,2025-03-30 19:24:17,La Florida,Tienda,C02625,Estándar,42,66,Alimentos,ALI01,2000,1,0,Sin campaña,Billetera digital,0,5.0,0,2000,0
TX007341,2025-03-30 19:29:53,Providencia,Web,C04111,Estándar,22,46,Hogar,HOG03,24660,1,17,Sin campaña,Crédito,5,2.7,0,20468,0
TX018698,2025-03-30 19:58:11,Ñuñoa,Web,C01915,Estándar,36,53,Deportes,DEP06,178950,3,0,Sin campaña,Débito,2,,1,536850,536850
TX002299,2025-03-30 20:40:37,Estación Central,Tienda,C06040,Premium,34,33,Deportes,DEP05,99200,2,12,Sin campaña,Crédito,0,4.8,0,174592,0
TX019920,2025-03-30 22:17:44,Providencia,Web,C05815,Estándar,42,84,Tecnología,TEC05,260710,1,22,Sin campaña,Transferencia,5,3.3,0,203354,0
TX014436,2025-03-30 23:29:39,Providencia,App,C03113,Estándar,46,10,Deportes,DEP05,99570,2,0,Sin campaña,Crédito,2,2.0,1,199140,199140
TX012460,2025-03-30 23:35:47,Centro,App,C05026,Estándar,37,25,Hogar,HOG05,96540,1,13,Sin campaña,Débito,1,3.1,1,83990,83990
TX011802,2025-03-31 01:20:26,La Florida,Web,C05102,Estándar,44,26,Hogar,HOG01,6930,1,11,Sin campaña,Crédito,2,3.7,0,6168,0
TX016178,2025-03-31 01:30:39,Estación Central,App,C03783,Estándar,25,19,Alimentos,ALI02,3580,1,4,Sin campaña,Crédito,4,4.3,0,3437,0
TX017910,2025-03-31 01:51:12,Las Condes,Web,C01926,Estándar,48,53,Vestuario,VES05,60120,1,5,Sin campaña,Crédito,6,,0,57114,0
TX014927,2025-03-31 02:01:25,Providencia,Web,C02721,Estándar,34,20,Deportes,DEP06,165120,1,0,Sin campaña,Transferencia,3,4.1,0,165120,0
TX022713,2025-03-31 02:55:35,Vitacura,Web,C03552,Estándar,35,7,Tecnología,TEC05,263110,2,20,Sin campaña,Transferencia,5,3.3,0,420976,0
TX022387,2025-03-31 03:29:43,Estación Central,Web,C02674,Estándar,54,26,Vestuario,VES01,7870,1,0,Sin campaña,Débito,3,4.0,0,7870,0
TX021740,2025-03-31 04:31:18,Estación Central,App,C00636,Estándar,42,45,Deportes,DEP06,192030,1,7,Sin campaña,Débito,1,4.1,0,178588,0
TX001219,2025-03-31 05:00:50,Centro,Web,C01894,Estándar,40,23,Vestuario,VES06,90390,1,13,Sin campaña,Crédito,2,3.6,0,78639,0
TX009796,2025-03-31 05:06:04,La Florida,App,C05119,Estándar,40,74,Alimentos,ALI05,13230,2,9,Sin campaña,Billetera digital,2,3.5,0,24079,0
TX019943,2025-03-31 05:44:33,Las Condes,Web,C03824,Estándar,51,11,Hogar,HOG03,25220,4,13,Sin campaña,Crédito,4,3.8,0,87766,0
TX015468,2025-03-31 06:00:08,Centro,App,C02053,Estándar,44,30,Vestuario,VES05,57670,1,6,Sin campaña,Crédito,4,3.5,0,54210,0
TX006153,2025-03-31 06:04:54,Maipú,Web,C02202,Estándar,50,20,Deportes,DEP05,105760,1,9,Sin campaña,Débito,2,3.9,0,96242,0
TX021450,2025-03-31 07:06:51,Ñuñoa,Web,C02410,Estándar,50,44,Tecnología,TEC05,245160,1,23,Sin campaña,Débito,3,3.7,0,188773,0
TX004293,2025-03-31 07:44:10,La Florida,Web,C02960,Estándar,47,43,Tecnología,TEC01,19450,1,20,Sin campaña,Transferencia,3,3.6,0,15560,0
TX013532,2025-03-31 08:23:15,Estación Central,Web,C05696,Premium,19,9,Alimentos,ALI05,12950,1,2,Sin campaña,Débito,2,3.1,0,12691,0
TX015677,2025-03-31 08:34:09,Ñuñoa,Web,C03859,Estándar,39,9,Hogar,HOG03,25020,1,5,Sin campaña,Crédito,4,3.5,0,23769,0
TX010545,2025-03-31 09:23:14,Las Condes,Web,C05846,Estándar,32,9,Deportes,DEP02,20350,1,0,Sin campaña,Débito,3,2.8,0,20350,0
TX003264,2025-03-31 09:37:52,Centro,App,C01165,Estándar,56,12,Vestuario,VES04,41110,2,12,Sin campaña,Débito,2,,0,72354,0
TX019006,2025-03-31 09:42:39,Ñuñoa,App,C00317,Estándar,35,19,Hogar,HOG06,151870,1,4,Sin campaña,Crédito,4,3.4,0,145795,0
TX003761,2025-03-31 09:44:59,Centro,Web,C03356,Estándar,18,8,Belleza,BEL05,40020,1,8,Sin campaña,Billetera digital,2,3.9,0,36818,0
TX008613,2025-03-31 10:53:46,Estación Central,Tienda,C01483,Premium,34,2,Belleza,BEL04,23480,2,0,Sin campaña,Débito,0,3.7,0,46960,0
TX013444,2025-03-31 10:57:30,Las Condes,Web,C01940,Estándar,36,77,Belleza,BEL03,15630,1,4,Sin campaña,Crédito,1,4.0,0,15005,0
TX021569,2025-03-31 10:58:06,Las Condes,App,C03818,Premium,47,22,Deportes,DEP01,9920,2,5,Sin campaña,Débito,5,3.4,0,18848,0
TX009748,2025-03-31 11:11:29,La Florida,Web,C00135,Estándar,44,33,Deportes,DEP04,60430,1,7,Sin campaña,Crédito,2,4.5,0,56200,0
TX021864,2025-03-31 11:36:02,La Florida,Tienda,C02115,Premium,31,25,Alimentos,ALI02,3400,1,5,Sin campaña,Transferencia,0,3.9,0,3230,0
TX007113,2025-03-31 12:05:23,Vitacura,Tienda,C05830,Estándar,44,31,Hogar,HOG06,150740,1,9,Sin campaña,Crédito,0,3.6,0,137173,0
TX008126,2025-03-31 12:47:55,Centro,Tienda,C01595,Estándar,37,57,Hogar,HOG01,6760,1,7,Sin campaña,Transferencia,0,4.8,0,6287,0
TX007747,2025-03-31 12:53:11,Las Condes,Tienda,C04336,Premium,52,3,Vestuario,VES01,8450,3,8,Sin campaña,Crédito,0,4.3,0,23322,0
TX022166,2025-03-31 12:54:25,Maipú,Tienda,C03228,Premium,73,93,Deportes,DEP01,9840,5,9,Sin campaña,Crédito,0,3.9,0,44772,0
TX012110,2025-03-31 13:49:06,Providencia,Tienda,C05826,Premium,26,31,Belleza,BEL01,5270,1,0,Sin campaña,Billetera digital,0,4.0,0,5270,0
TX023375,2025-03-31 14:00:03,Ñuñoa,Tienda,C05658,Premium,20,39,Belleza,BEL05,39340,1,8,Sin campaña,Billetera digital,0,4.5,0,36193,0
TX009706,2025-03-31 14:52:24,Las Condes,Web,C00004,Premium,36,65,Deportes,DEP03,33530,1,14,Sin campaña,Crédito,4,4.1,0,28836,0
TX001169,2025-03-31 15:11:03,Las Condes,Web,C01803,Estándar,58,66,Alimentos,ALI02,3420,1,0,Sin campaña,Crédito,3,,0,3420,0
TX015746,2025-03-31 15:29:44,Maipú,Tienda,C05939,Premium,18,41,Vestuario,VES01,7930,1,9,Sin campaña,Transferencia,0,,1,7216,7216
TX000310,2025-03-31 15:43:44,Centro,Tienda,C01520,Premium,38,10,Vestuario,VES04,40490,2,6,Sin campaña,Transferencia,0,4.3,0,76121,0
TX014243,2025-03-31 16:08:30,Centro,Tienda,C04609,Estándar,41,6,Alimentos,ALI05,12200,1,0,Sin campaña,Débito,0,,0,12200,0
TX004642,2025-03-31 16:39:10,Las Condes,Tienda,C02625,Estándar,42,66,Hogar,HOG06,159600,1,9,Sin campaña,Débito,0,3.8,0,145236,0
TX002332,2025-03-31 16:41:36,Providencia,App,C03500,Estándar,51,10,Tecnología,TEC02,41090,2,22,Sin campaña,Crédito,1,4.4,0,64100,0
TX010271,2025-03-31 16:57:19,Estación Central,Tienda,C02068,Premium,40,49,Vestuario,VES01,7910,1,0,Sin campaña,Crédito,0,4.0,0,7910,0
TX022609,2025-03-31 17:45:34,La Florida,Tienda,C04054,Estándar,44,39,Hogar,HOG04,45930,1,9,Sin campaña,Billetera digital,0,4.2,0,41796,0
TX016967,2025-03-31 18:37:41,La Florida,Tienda,C05774,Premium,58,31,Vestuario,VES03,24100,3,5,Sin campaña,Transferencia,0,3.9,0,68685,0
TX007483,2025-03-31 18:40:10,Providencia,Tienda,C04518,Premium,38,14,Tecnología,TEC01,19390,3,23,Sin campaña,Crédito,0,4.1,0,44791,0
TX002256,2025-03-31 18:48:11,La Florida,Tienda,C02570,Estándar,28,37,Deportes,DEP03,35120,1,10,Sin campaña,Crédito,0,4.1,0,31608,0
TX003089,2025-03-31 18:52:12,Providencia,Tienda,C05195,Premium,33,8,Tecnología,TEC02,38410,4,20,Sin campaña,Débito,0,4.1,0,122912,0
TX001861,2025-03-31 18:58:33,La Florida,Tienda,C01386,Estándar,39,41,Hogar,HOG04,44570,2,7,Sin campaña,Crédito,0,4.1,0,82900,0
TX014834,2025-03-31 20:00:01,Vitacura,App,C03626,Estándar,74,31,Belleza,BEL03,14640,1,0,Sin campaña,Crédito,2,3.1,0,14640,0
TX020836,2025-03-31 20:19:04,Centro,Tienda,C01229,Estándar,53,86,Hogar,HOG01,6680,1,12,Sin campaña,Débito,0,4.8,0,5878,0
TX023473,2025-03-31 20:42:28,Vitacura,Tienda,C00018,Estándar,36,13,Tecnología,TEC05,245810,3,21,Sin campaña,Transferencia,0,4.6,0,582570,0
TX010282,2025-03-31 20:50:25,La Florida,App,C04008,Convenio Empresa,36,87,Belleza,BEL06,72070,18,18,Sin campaña,Débito,3,4.0,0,1063753,0
TX018834,2025-03-31 20:53:03,La Florida,Tienda,C00579,Estándar,44,36,Hogar,HOG01,7240,1,12,Sin campaña,Débito,0,4.5,0,6371,0
TX004094,2025-03-31 20:56:08,Las Condes,Web,C03904,Estándar,36,57,Deportes,DEP03,33800,1,0,Sin campaña,Billetera digital,2,3.5,0,33800,0
TX000951,2025-03-31 20:59:34,Centro,App,C04189,Estándar,34,9,Alimentos,ALI06,21700,2,0,Sin campaña,Crédito,6,3.5,0,43400,0
TX013214,2025-03-31 22:24:38,Estación Central,App,C00423,Estándar,54,26,Hogar,HOG01,6980,1,11,Sin campaña,Billetera digital,1,3.5,0,6212,0
TX012574,2025-03-31 22:31:39,Centro,Web,C05746,Estándar,57,16,Hogar,HOG05,89800,2,9,Sin campaña,Débito,5,,0,163436,0
TX010480,2025-04-01 00:52:33,Maipú,Web,C01686,Estándar,25,69,Hogar,HOG06,148660,4,7,Sin campaña,Crédito,5,3.0,0,553015,0
TX011760,2025-04-01 00:56:40,Las Condes,App,C00157,Estándar,26,38,Hogar,HOG06,152940,1,15,Sin campaña,Débito,3,3.1,0,129999,0
TX006268,2025-04-01 01:40:12,Providencia,App,C01884,Estándar,69,23,Belleza,BEL04,24170,1,6,Sin campaña,Billetera digital,2,4.4,0,22720,0
TX002794,2025-04-01 02:07:15,Las Condes,Web,C04179,Estándar,32,44,Belleza,BEL03,15090,1,0,Sin campaña,Débito,6,3.0,0,15090,0
TX007416,2025-04-01 04:04:09,Vitacura,App,C01311,Estándar,33,69,Tecnología,TEC02,41400,1,22,Sin campaña,Crédito,2,3.6,0,32292,0
TX010092,2025-04-01 05:58:45,Providencia,Web,C05447,Estándar,50,35,Tecnología,TEC02,39940,1,27,Sin campaña,Billetera digital,5,2.9,0,29156,0
TX000996,2025-04-01 06:46:15,Vitacura,Web,C04490,Estándar,40,17,Deportes,DEP04,62980,1,7,Sin campaña,Crédito,2,3.4,0,58571,0
TX014652,2025-04-01 07:25:03,Providencia,Web,C01715,Premium,39,9,Deportes,DEP06,167610,1,7,Sin campaña,Billetera digital,3,2.7,0,155877,0
TX018056,2025-04-01 08:56:52,Providencia,App,C01280,Estándar,28,27,Belleza,BEL03,15940,1,3,Sin campaña,Crédito,1,3.7,0,15462,0
TX019125,2025-04-01 10:17:31,Vitacura,Tienda,C02064,Estándar,44,41,Tecnología,TEC01,19120,2,20,Sin campaña,Crédito,0,4.1,0,30592,0
TX023246,2025-04-01 10:36:06,La Florida,Tienda,C01801,Premium,55,50,Deportes,DEP02,18900,2,7,Sin campaña,Crédito,0,4.2,0,35154,0
TX012721,2025-04-01 10:37:27,Estación Central,Tienda,C00270,Premium,48,46,Vestuario,VES03,24920,1,9,Sin campaña,Billetera digital,0,4.2,0,22677,0
TX010540,2025-04-01 10:42:09,Maipú,Tienda,C01615,Estándar,33,8,Belleza,BEL02,8530,2,1,Sin campaña,Crédito,0,4.5,0,16889,0
TX008618,2025-04-01 10:59:13,Maipú,Web,C00444,Estándar,51,15,Tecnología,TEC01,19790,1,26,Sin campaña,Billetera digital,2,3.8,0,14645,0
TX003156,2025-04-01 11:09:39,La Florida,Tienda,C04145,Estándar,37,12,Deportes,DEP05,101940,1,10,Sin campaña,Crédito,0,4.8,0,91746,0
TX010768,2025-04-01 11:20:22,Centro,Tienda,C01066,Premium,34,10,Tecnología,TEC05,256680,1,23,Sin campaña,Billetera digital,0,3.8,0,197644,0
TX006246,2025-04-01 11:26:29,Centro,Tienda,C01864,Estándar,38,20,Hogar,HOG05,88080,1,11,Sin campaña,Crédito,0,3.5,1,78391,78391
TX002225,2025-04-01 11:57:50,Centro,Tienda,C01763,Estándar,39,27,Hogar,HOG05,92730,1,0,Sin campaña,Transferencia,0,,1,92730,92730
TX024639,2025-04-01 12:08:58,Maipú,App,C04984,Estándar,38,55,Hogar,HOG04,46760,1,7,Sin campaña,Billetera digital,3,3.1,0,43487,0
TX007077,2025-04-01 13:03:07,Estación Central,Web,C04060,Premium,25,37,Belleza,BEL06,66410,2,5,Sin campaña,Débito,2,4.0,0,126179,0
TX014749,2025-04-01 13:05:45,Ñuñoa,Tienda,C02264,Premium,45,25,Deportes,DEP02,19610,1,6,Sin campaña,Crédito,0,4.3,0,18433,0
TX021075,2025-04-01 13:31:53,Maipú,Tienda,C02758,Estándar,54,10,Alimentos,ALI05,13990,4,12,Sin campaña,Crédito,0,4.6,0,49245,0
TX017661,2025-04-01 13:33:12,Ñuñoa,Tienda,C01228,Estándar,65,20,Tecnología,TEC02,36910,1,25,Sin campaña,Débito,0,4.5,0,27682,0
TX011284,2025-04-01 14:23:54,Centro,Tienda,C02510,Premium,36,40,Deportes,DEP02,19710,1,0,Sin campaña,Crédito,0,4.4,0,19710,0
TX017414,2025-04-01 14:36:02,Centro,App,C02070,Estándar,22,34,Hogar,HOG06,140760,1,10,Sin campaña,Débito,3,3.6,0,126684,0
TX013470,2025-04-01 15:02:58,Centro,Tienda,C01273,Premium,44,27,Deportes,DEP04,54240,1,9,Sin campaña,Crédito,0,3.8,0,49358,0
TX004171,2025-04-01 15:12:48,Estación Central,Tienda,C05034,Premium,18,50,Tecnología,TEC06,529770,1,20,Sin campaña,Débito,0,4.2,0,423816,0
TX024367,2025-04-01 15:27:45,Maipú,App,C02309,Estándar,49,49,Belleza,BEL02,8630,1,1,Sin campaña,Transferencia,4,4.0,0,8544,0
TX017021,2025-04-01 16:10:41,Las Condes,App,C03546,Estándar,33,24,Belleza,BEL06,72380,1,0,Sin campaña,Transferencia,6,,1,72380,72380
TX024028,2025-04-01 16:29:52,Centro,Web,C05965,Estándar,37,20,Vestuario,VES03,26480,1,0,Sin campaña,Crédito,3,3.5,0,26480,0
TX018029,2025-04-01 16:38:48,Ñuñoa,Tienda,C01150,Premium,33,18,Hogar,HOG02,13710,1,6,Sin campaña,Débito,0,3.3,0,12887,0
TX008715,2025-04-01 16:55:17,Estación Central,Tienda,C04054,Estándar,44,39,Alimentos,ALI03,6220,1,0,Sin campaña,Crédito,0,5.0,0,6220,0
TX016083,2025-04-01 17:03:48,Maipú,Tienda,C02491,Estándar,46,46,Belleza,BEL03,14870,1,5,Sin campaña,Débito,0,4.5,0,14126,0
TX010196,2025-04-01 17:24:02,Ñuñoa,App,C00080,Estándar,19,25,Alimentos,ALI06,20620,1,2,Sin campaña,Crédito,3,3.1,0,20208,0
TX016728,2025-04-01 17:39:02,Providencia,Web,C02980,Estándar,50,36,Hogar,HOG04,44600,1,9,Sin campaña,Crédito,1,3.2,0,40586,0
TX019294,2025-04-01 17:39:06,Centro,Tienda,C03916,Premium,53,36,Vestuario,VES02,15740,1,7,Sin campaña,Billetera digital,0,4.2,0,14638,0
TX001187,2025-04-01 18:17:11,Centro,Tienda,C04134,Estándar,58,47,Tecnología,TEC06,486810,1,25,Sin campaña,Crédito,0,4.3,0,365108,0
TX003556,2025-04-01 18:17:25,Las Condes,Tienda,C01328,Premium,35,21,Alimentos,ALI02,3500,3,1,Sin campaña,Débito,0,,0,10395,0
TX011397,2025-04-01 18:27:00,Estación Central,Tienda,C04552,Estándar,36,22,Hogar,HOG06,151540,1,13,Sin campaña,Débito,0,4.3,0,131840,0
TX023195,2025-04-01 18:29:15,Las Condes,Tienda,C02583,Premium,58,45,Belleza,BEL06,71180,1,0,Sin campaña,Débito,0,3.9,0,71180,0
TX011355,2025-04-01 18:32:43,Maipú,Tienda,C02211,Premium,68,7,Belleza,BEL06,69060,1,15,Sin campaña,Crédito,0,3.6,0,58701,0
TX004164,2025-04-01 18:45:07,La Florida,Tienda,C04304,Premium,32,25,Alimentos,ALI04,8650,1,0,Sin campaña,Crédito,0,4.3,0,8650,0
TX013382,2025-04-01 18:50:42,Centro,App,C01228,Estándar,65,20,Alimentos,ALI05,12670,2,0,Sin campaña,Débito,1,4.0,0,25340,0
TX019452,2025-04-01 19:00:08,Maipú,Tienda,C02060,Estándar,41,27,Deportes,DEP03,35420,2,7,Sin campaña,Débito,0,4.4,0,65881,0
TX007664,2025-04-01 19:08:27,La Florida,Tienda,C01160,Premium,34,4,Deportes,DEP05,95320,2,8,Sin campaña,Débito,0,3.9,0,175389,0
TX012557,2025-04-01 19:08:35,Centro,Tienda,C05244,Estándar,31,20,Deportes,DEP02,19850,1,12,Sin campaña,Débito,0,,0,17468,0
TX020983,2025-04-01 19:31:26,Centro,Web,C02154,Estándar,19,51,Belleza,BEL01,4880,1,8,Sin campaña,Débito,1,3.8,0,4490,0
TX008917,2025-04-01 19:31:56,Ñuñoa,Web,C01839,Estándar,45,37,Belleza,BEL06,71710,1,10,Sin campaña,Billetera digital,2,3.7,0,64539,0
TX020978,2025-04-01 19:31:58,Vitacura,Web,C05766,Estándar,28,40,Vestuario,VES03,24330,1,14,Sin campaña,Transferencia,2,4.1,0,20924,0
TX005378,2025-04-01 19:46:05,Centro,App,C02820,Premium,38,35,Deportes,DEP05,99410,1,7,Sin campaña,Crédito,5,2.9,0,92451,0
TX013299,2025-04-01 19:53:51,La Florida,Tienda,C05497,Premium,32,50,Vestuario,VES06,95100,1,0,Sin campaña,Crédito,0,5.0,0,95100,0
TX010026,2025-04-01 20:30:04,Estación Central,Tienda,C03906,Premium,31,21,Vestuario,VES06,88760,1,10,Sin campaña,Crédito,0,4.2,0,79884,0
TX003847,2025-04-01 20:48:23,Providencia,Tienda,C04899,Estándar,46,48,Tecnología,TEC01,19590,1,26,Sin campaña,Transferencia,0,4.5,0,14497,0
TX006211,2025-04-01 20:49:20,Maipú,Tienda,C02798,Estándar,39,65,Alimentos,ALI04,8880,1,6,Sin campaña,Débito,0,4.1,0,8347,0
TX006439,2025-04-01 20:52:50,Las Condes,Tienda,C04630,Estándar,22,54,Hogar,HOG06,155720,3,0,Sin campaña,Débito,0,4.4,0,467160,0
TX023539,2025-04-01 21:17:06,Maipú,App,C03521,Estándar,59,79,Vestuario,VES04,41490,1,4,Sin campaña,Transferencia,1,3.0,0,39830,0
TX024299,2025-04-01 22:43:59,Las Condes,Web,C06072,Estándar,33,13,Deportes,DEP05,98830,1,5,Sin campaña,Débito,4,3.8,0,93888,0
TX019411,2025-04-01 23:27:59,Providencia,Web,C02541,Estándar,35,36,Belleza,BEL04,24810,1,3,Sin campaña,Billetera digital,6,3.4,0,24066,0
TX009464,2025-04-02 00:23:46,Vitacura,App,C05370,Estándar,32,25,Vestuario,VES02,14450,3,9,Sin campaña,Billetera digital,3,4.1,0,39448,0
TX006947,2025-04-02 00:26:53,Ñuñoa,Web,C03696,Estándar,43,36,Tecnología,TEC01,21180,3,10,Sin campaña,Débito,1,3.9,0,57186,0
TX009038,2025-04-02 00:48:10,Estación Central,App,C05336,Estándar,18,107,Alimentos,ALI02,3330,1,0,Sin campaña,Crédito,1,3.8,0,3330,0
TX003316,2025-04-02 01:27:17,Vitacura,App,C01144,Estándar,51,18,Vestuario,VES03,24090,2,0,Sin campaña,Débito,5,2.4,1,48180,48180
TX014040,2025-04-02 01:57:30,Centro,Web,C03679,Estándar,35,11,Alimentos,ALI05,12420,1,6,Sin campaña,Débito,2,,0,11675,0
TX010328,2025-04-02 02:31:10,Providencia,Web,C05218,Estándar,41,49,Hogar,HOG01,7130,2,7,Sin campaña,Crédito,4,3.7,0,13262,0
TX015148,2025-04-02 02:38:39,Providencia,App,C04112,Premium,32,26,Alimentos,ALI02,3420,3,0,Sin campaña,Crédito,3,3.6,0,10260,0
TX018549,2025-04-02 03:06:14,Ñuñoa,App,C05239,Estándar,25,26,Hogar,HOG01,6590,1,0,Sin campaña,Crédito,4,3.5,0,6590,0
TX000579,2025-04-02 03:08:25,Providencia,App,C02507,Premium,32,29,Belleza,BEL02,9040,1,0,Sin campaña,Billetera digital,2,3.4,0,9040,0
TX023848,2025-04-02 03:53:24,Centro,Web,C03529,Estándar,46,40,Hogar,HOG02,13770,2,12,Sin campaña,Crédito,3,3.9,0,24235,0
TX023108,2025-04-02 03:54:55,Maipú,Web,C06189,Estándar,71,13,Vestuario,VES02,15120,1,6,Sin campaña,Crédito,5,1.8,1,14213,14213
TX010212,2025-04-02 04:34:43,Centro,App,C06084,Estándar,62,16,Hogar,HOG01,7190,2,8,Sin campaña,Crédito,3,3.6,0,13230,0
TX008268,2025-04-02 04:50:17,Providencia,Web,C01006,Estándar,32,43,Belleza,BEL02,8460,4,7,Sin campaña,Transferencia,4,2.5,1,31471,31471
TX016630,2025-04-02 05:43:24,Ñuñoa,App,C05145,Estándar,48,39,Deportes,DEP06,197520,1,0,Sin campaña,Débito,1,3.8,0,197520,0
TX004827,2025-04-02 06:42:18,Maipú,App,C01248,Estándar,48,43,Belleza,BEL05,41530,1,4,Sin campaña,Billetera digital,1,4.0,0,39869,0
TX004714,2025-04-02 07:44:01,La Florida,App,C05687,Estándar,65,9,Hogar,HOG04,43940,3,7,Sin campaña,Crédito,4,4.5,0,122593,0
TX014796,2025-04-02 08:05:16,Providencia,App,C05775,Estándar,35,47,Tecnología,TEC05,265670,1,24,Sin campaña,Transferencia,2,4.3,0,201909,0
TX001882,2025-04-02 08:51:05,Las Condes,App,C02321,Premium,25,81,Belleza,BEL04,25340,2,12,Sin campaña,Débito,5,3.3,0,44598,0
TX022094,2025-04-02 09:19:51,Providencia,Web,C00333,Estándar,44,21,Belleza,BEL01,5130,1,9,Sin campaña,Débito,3,4.0,0,4668,0
TX020656,2025-04-02 09:31:04,Providencia,Web,C01132,Convenio Empresa,62,13,Vestuario,VES01,8640,3,13,Sin campaña,Crédito,5,2.7,0,22550,0
TX004208,2025-04-02 09:53:31,Vitacura,App,C04604,Premium,18,36,Tecnología,TEC04,129900,1,17,Sin campaña,Crédito,1,3.5,0,107817,0
TX019765,2025-04-02 10:06:26,Maipú,Tienda,C03371,Estándar,29,4,Vestuario,VES01,8340,3,7,Sin campaña,Débito,0,4.4,0,23269,0
TX021775,2025-04-02 10:10:24,Providencia,Tienda,C04591,Premium,34,20,Vestuario,VES03,25160,4,12,Sin campaña,Débito,0,4.4,0,88563,0
TX004998,2025-04-02 10:13:45,Las Condes,App,C00882,Estándar,20,30,Tecnología,TEC05,249260,1,21,Sin campaña,Crédito,5,,0,196915,0
